date,ratio,percentile_90d
2022-09-30,8.56541353,86.67
2022-10-01,8.72071517,90.0
2022-10-02,8.88022458,95.56
2022-10-03,8.72301611,88.89
2022-10-04,8.68876503,86.67
2022-10-05,8.64277321,84.44
2022-10-06,8.60311751,81.11
2022-10-07,8.55973317,78.89
2022-10-08,8.48373235,70.0
2022-10-09,8.45078979,62.22
2022-10-10,8.49499374,71.11
2022-10-11,8.81168831,90.0
2022-10-12,8.69383825,85.56
2022-10-13,8.90783864,96.67
2022-10-14,8.98,98.89
2022-10-15,9.06387293,98.89
2022-10-16,9.03215114,97.78
2022-10-17,8.83050304,88.89
2022-10-18,9.05804312,97.78
2022-10-19,9.42480942,100.0
2022-10-20,9.60371296,100.0
2022-10-21,9.61209964,100.0
2022-10-22,9.65369511,100.0
2022-10-23,9.42622951,96.67
2022-10-24,9.68551237,100.0
2022-10-25,9.20933247,93.33
2022-10-26,9.2745286,93.33
2022-10-27,9.37540876,93.33
2022-10-28,9.28905519,92.22
2022-10-29,9.26072406,90.0
2022-10-30,9.51730419,95.56
2022-10-31,10.00307125,100.0
2022-11-01,10.05900621,100.0
2022-11-02,10.3961039,100.0
2022-11-03,10.68071313,100.0
2022-11-04,10.50978068,98.89
2022-11-05,9.46341463,88.89
2022-11-06,10.35867566,96.67
2022-11-07,11.37744767,100.0
2022-11-08,13.4290402,100.0
2022-11-09,18.984375,100.0
2022-11-10,17.21404304,98.89
2022-11-11,17.65349544,98.89
2022-11-12,19.39643347,100.0
2022-11-13,20.97116844,100.0
2022-11-14,19.92857143,98.89
2022-11-15,19.34357542,96.67
2022-11-16,19.04695165,95.56
2022-11-17,19.62637363,97.78
2022-11-18,20.65561417,98.89
2022-11-19,21.2305296,100.0
2022-11-20,21.53219234,100.0
2022-11-21,21.46238377,98.89
2022-11-22,21.43890675,97.78
2022-11-23,20.80779944,94.44
2022-11-24,20.57573681,92.22
2022-11-25,21.43977192,97.78
2022-11-26,21.97600565,100.0
2022-11-27,21.78470255,98.89
2022-11-28,22.03453453,100.0
2022-11-29,22.14392804,100.0
2022-11-30,21.22881356,90.0
2022-12-01,21.63582531,95.56
2022-12-02,21.40043764,90.0
2022-12-03,21.8510158,96.67
2022-12-04,21.2837345,87.78
2022-12-05,20.8683068,83.33
2022-12-06,20.29370629,78.89
2022-12-07,21.06745738,84.44
2022-12-08,21.21256392,84.44
2022-12-09,21.04488595,82.22
2022-12-10,21.22238586,84.44
2022-12-11,21.19225037,82.22
2022-12-12,20.74380165,75.56
2022-12-13,19.59683225,68.89
2022-12-14,18.95892351,63.33
2022-12-15,18.43304843,62.22
2022-12-16,18.87346939,62.22
2022-12-17,19.35251799,66.67
2022-12-18,20.27463651,71.11
2022-12-19,20.13400335,70.0
2022-12-20,20.50570962,72.22
2022-12-21,20.2800659,70.0
2022-12-22,20.79526227,75.56
2022-12-23,20.89983022,77.78
2022-12-24,21.35371179,87.78
2022-12-25,21.37082601,87.78
2022-12-26,21.58127208,93.33
2022-12-27,22.24526601,100.0
2022-12-28,25.05122951,100.0
2022-12-29,25.54979253,100.0
2022-12-30,24.82828283,97.78
2022-12-31,24.70411234,96.67
2023-01-01,24.46446446,95.56
2023-01-02,21.73758865,87.78
2023-01-03,18.40688108,41.11
2023-01-04,19.27773641,46.67
2023-01-05,19.11392405,45.56
2023-01-06,19.25185185,45.56
2023-01-07,19.94656489,53.33
2023-01-08,19.02422145,41.11
2023-01-09,16.77538462,32.22
2023-01-10,17.10493827,32.22
2023-01-11,17.40831296,33.33
2023-01-12,17.34177215,32.22
2023-01-13,16.05795517,27.78
2023-01-14,12.58663366,25.56
2023-01-15,13.20227173,25.56
2023-01-16,12.68023749,24.44
2023-01-17,13.09711286,24.44
2023-01-18,13.79028379,26.67
2023-01-19,13.76635514,25.56
2023-01-20,11.96001568,18.89
2023-01-21,12.16931217,18.89
2023-01-22,12.51548947,18.89
2023-01-23,12.54007398,18.89
2023-01-24,13.18261633,22.22
2023-01-25,12.51631321,16.67
2023-01-26,12.52363337,16.67
2023-01-27,12.60744986,18.89
2023-01-28,12.75416667,20.0
2023-01-29,12.16724204,10.0
2023-01-30,12.82136895,20.0
2023-01-31,13.04347826,20.0
2023-02-01,12.68,15.56
2023-02-02,13.30180921,23.33
2023-02-03,13.45484002,24.44
2023-02-04,13.57436319,24.44
2023-02-05,13.96676608,26.67
2023-02-06,14.31156222,26.67
2023-02-07,13.97984887,26.67
2023-02-08,14.13436693,27.78
2023-02-09,14.95117188,30.0
2023-02-10,15.20636499,31.11
2023-02-11,14.91590581,30.0
2023-02-12,14.5463006,30.0
2023-02-13,14.1694752,28.89
2023-02-14,13.56227106,22.22
2023-02-15,13.30259849,21.11
2023-02-16,13.68705036,25.56
2023-02-17,13.52636128,23.33
2023-02-18,13.49680171,23.33
2023-02-19,12.54025765,8.89
2023-02-20,12.0106626,2.22
2023-02-21,12.46997598,5.56
2023-02-22,12.93046358,18.89
2023-02-23,12.89418653,18.89
2023-02-24,13.10359775,23.33
2023-02-25,13.5181046,31.11
2023-02-26,13.27741935,26.67
2023-02-27,13.4303351,30.0
2023-02-28,13.76884422,40.0
2023-03-01,13.44735673,31.11
2023-03-02,13.62727273,38.89
2023-03-03,13.55742297,36.67
2023-03-04,13.8036225,45.56
2023-03-05,13.7672866,43.33
2023-03-06,13.95055744,47.78
2023-03-07,14.28641975,53.33
2023-03-08,15.59478544,60.0
2023-03-09,15.98961339,61.11
2023-03-10,15.2669235,60.0
2023-03-11,15.2739347,61.11
2023-03-12,14.26237624,53.33
2023-03-13,15.09313725,60.0
2023-03-14,14.78427613,57.78
2023-03-15,15.91995842,66.67
2023-03-16,16.74631418,70.0
2023-03-17,15.68981481,66.67
2023-03-18,15.61320755,66.67
2023-03-19,15.40256176,65.56
2023-03-20,15.02485314,61.11
2023-03-21,14.84243231,58.89
2023-03-22,14.99066293,62.22
2023-03-23,14.86462094,60.0
2023-03-24,15.59051307,71.11
2023-03-25,15.79617834,75.56
2023-03-26,15.69245463,75.56
2023-03-27,15.6002009,73.33
2023-03-28,15.31540342,70.0
2023-03-29,14.86729858,61.11
2023-03-30,15.39659367,72.22
2023-03-31,14.97637051,64.44
2023-04-01,14.93833017,63.33
2023-04-02,15.28752437,73.33
2023-04-03,15.1002445,70.0
2023-04-04,14.85659656,60.0
2023-04-05,14.96900334,66.67
2023-04-06,15.14548982,73.33
2023-04-07,15.18101761,74.44
2023-04-08,15.49401198,83.33
2023-04-09,15.42406312,83.33
2023-04-10,15.24652944,76.67
2023-04-11,14.02523934,51.11
2023-04-12,13.44117647,31.11
2023-04-13,13.29103561,27.78
2023-04-14,13.31040065,30.0
2023-04-15,13.84615385,48.89
2023-04-16,13.72138911,42.22
2023-04-17,13.83238405,47.78
2023-04-18,13.82352941,46.67
2023-04-19,14.22771403,55.56
2023-04-20,14.32882883,58.89
2023-04-21,15.11529412,75.56
2023-04-22,15.24552547,78.89
2023-04-23,15.40288775,86.67
2023-04-24,15.49111319,87.78
2023-04-25,15.43091655,86.67
2023-04-26,15.53571429,88.89
2023-04-27,14.81862965,54.44
2023-04-28,13.88603256,38.89
2023-04-29,13.88098318,37.78
2023-04-30,14.84168865,54.44
2023-05-01,14.95901639,62.22
2023-05-02,14.4494382,48.89
2023-05-03,14.65377698,50.0
2023-05-04,14.89420423,57.78
2023-05-05,14.30762489,43.33
2023-05-06,14.6919215,48.89
2023-05-07,14.8199446,51.11
2023-05-08,15.21823472,73.33
2023-05-09,15.11380145,67.78
2023-05-10,15.0310856,64.44
2023-05-11,15.24541398,73.33
2023-05-12,14.76076555,46.67
2023-05-13,14.90882917,56.67
2023-05-14,14.91161013,56.67
2023-05-15,14.93091949,56.67
2023-05-16,15.06531205,64.44
2023-05-17,14.92402659,54.44
2023-05-18,15.20648968,71.11
2023-05-19,15.1719057,68.89
2023-05-20,15.31558185,80.0
2023-05-21,15.62468129,93.33
2023-05-22,15.8218126,96.67
2023-05-23,15.65934066,92.22
2023-05-24,15.92091571,97.78
2023-05-25,15.81818182,94.44
2023-05-26,15.85529716,95.56
2023-05-27,15.04650024,53.33
2023-05-28,15.09370495,55.56
2023-05-29,15.14827419,60.0
2023-05-30,14.65882353,25.56
2023-05-31,14.74291206,26.67
2023-06-01,14.88042948,36.67
2023-06-02,14.44967074,21.11
2023-06-03,14.46908919,21.11
2023-06-04,13.97800183,11.11
2023-06-05,13.845,7.78
2023-06-06,13.79784102,5.56
2023-06-07,13.91094421,13.33
2023-06-08,13.86977237,11.11
2023-06-09,14.97126437,50.0
2023-06-10,15.29147982,73.33
2023-06-11,15.13826367,61.11
2023-06-12,15.22712311,67.78
2023-06-13,16.23670213,98.89
2023-06-14,16.42955801,100.0
2023-06-15,16.00541638,97.78
2023-06-16,15.63030699,88.89
